ID,FondoManiobra2010,FondoManiobra2011,FondoManiobra2012,FondoManiobra2013,FondoManiobra2014,FondoManiobra2015,FondoManiobra2016,FondoManiobra2017,FondoManiobra2018,FondoManiobra2019,FondoManiobra2020,FondoManiobra2021,FondoManiobra2022,Diccionario!A1
391722,63930,"80043,034",-26617,-106565,293783,369175,390855,556852,673145,"265380,463",929564,1518110,180048,
391855,775913,-137732,-93050,2981,30054,138089,174242,143810,114927,92132,159206,138969,-210677,
392058,38090,58693,94045,85795,158669,234169,123646,250744,628092,483793,422017,439879,920666,
392072,35156,36125,-666058,53784,45396,78569,46342,138789,75158,62910,75235,102925,40477,
392177,460989,549979,706212,774982,1576052,849298,728406,433848,304847,431005,449589,676403,862396,
392247,623675,1381307,7308130,281215,955058,-5994254,1652792,771949,1533357,3162985,7513065,6166517,7683764,
392296,557954,484945,727003,875558,"697860,08",1139649,1152927,593789,1812753,1842601,2112216,3654119,3866394,
392429,912501,2316143,3317896,3011654,2572441,2620038,1697513,2674202,2852210,2881809,2254863,6509932,7547161,
392737,21372,15400,3202,39939,37040,27922,26179,29189,25974,24878,20928,20573,30675,
392905,297908,463005,494946,436516,485097,495337,"614007,592",591303,739353,722946,930415,805122,744578,
392912,255091,290281,208161,172268,200286,339926,122281,179777,671895,471932,598473,2001435,1176594,
392989,164958,239700,214730,193735,270229,147885,148414,227493,173622,466554,339111,605511,551500,
393017,1003279,1460056,1613247,1134881,"1376347,973",1188538,11196765,2175196,2452637,2934868,2517211,3564704,2515574,
393080,686704,1476438,2467168,2317557,411712,1156734,813526,722242,1339487,2205197,2017941,2903986,"2683869,934",
393178,261411,484826,246907,183925,411514,543770,676482,451893,552463,875362,635330,494996,882444,
393381,982586,982278,1186012,1299737,1249681,1512054,1668792,1827552,898892,1009910,1171689,1671013,3337142,
393612,-667583,229816,1178879,1795689,-6696207,-11509638,-15190265,-10023490,-609177,713479,787230,-5886743,-6685838,
393619,240526,228719,266488,245067,291878,315486,1082343,968160,850071,1106341,585480,1100937,5089755,
393682,-19873,104583,209558,"36527,305","10965,698","6911,006",-264076,-85348,87874,-282477,0,0,0,
393703,875295,922473,1318557,1605613,1558956,1050430,2645395,1545464,2323272,2237421,2565511,3179471,4893349,
394151,-343760,-391649,-559360,689817,72553,217379,930751,12408,-48561,488540,44973,389005,413388,
394361,626215,517459,514501,575482,635387,723852,566026,393199,514276,282596,151741,390837,643950,
394879,0,0,0,36879,"535892,793",-39697,116938,2657,-356932,47605,62443,712598,128798,
394998,422105,292620,567108,901206,617585,751561,986710,1918256,2548190,3503461,5118707,4961275,3792312,
395208,67883,206625,23682,92143,11547,127699,483115,13665,9511,-30783,131622,676101,413193,
395320,520608,459373,217891,97878,107535,-1718271,-52834,109761,435100,1739163,501202,2012979,4388156,
395334,3003334,2233103,2526472,2082670,2242072,1264076,7207704,1767735,1278891,1366825,4521778,4952201,3713726,
395362,"148178,221",35306,"86846,007",102399,182979,65690,55284,-63082,-63388,-53561,-152882,"-37205,242",13753,
395635,758254,370922,456403,830139,1210820,1485758,1340460,1396200,1496002,1826090,15785446,2659704,-615014,
395698,115057,146703,139339,324320,496393,349311,186977,-116631,47067,222898,37434,310227,503969,
395719,"869562,587","2447898,072","1931387,961","1676699,395",1450358,-560127,733794,1528191,608050,"897294,753",1069443,310896,1981626,
395768,8182038,12774658,10839903,2724343,1800163,10863162,10732615,8323233,9621399,10803179,13565500,51583031,97225006,
395831,153342,62490,122005,223117,474065,694595,854224,1661548,765076,863953,175388,655574,807745,
395957,-38252,183141,-19006,210570,45277,141484,440753,230085,355891,395519,505998,657648,835802,
396027,338616,364924,279445,155188,341778,286594,-1312342,-1255377,-1349951,-1083668,0,581031,0,
396034,0,0,0,0,0,0,344602,219126,105797,208242,105292,150227,354396,
396062,613253,533662,341820,259813,1374641,2099722,1258680,3555432,1714209,1428287,-4795111,5864187,4088029,
396118,14726,41400,11501,16636,48274,93287,69365,113213,43180,68039,95190,197206,195983,
396160,19271,24128,30300,35440,62701,69937,"62943,051","158450,185",-288763,"48,746",0,0,7707,
396440,1569467,2144932,2050468,2190654,2304073,2328005,2828131,2066324,2421946,2789964,4182568,5640511,4907426,
396713,1155186,390430,949462,-778623,-3624795,-5622970,2024530,-395827,-1132166,-403369,-2434298,-2738696,-2212640,
396797,476347,74671,-170678,-778314,315049,157906,149810,113330,630050,1282928,294853,721886,3035677,
396818,304190,356154,1428928,-2803673,183694,-1154455,1630167,424727,2295349,1007833,620343,866917,2425752,
397049,526709,1259888,39100,45695,-100105,1030289,5011209,673319,-8630664,-557637,68796,2579126,257425,
397238,753573,-47322,70876,111176,25844,26983,59007,85434,261685,-89365,332807,-26027,167872,
397637,119429,-115720,-85470,0,0,-1141691,-1356467,-1624671,-1683595,-1447731,-4317786,317864,-1668990,
397742,758492,814324,910535,1093454,1333796,1148906,735292,1948055,1278619,1359769,1075923,1255038,751095,
397861,979491,1446741,2041415,2149237,2916797,-25267,1421997,1904606,1063982,1334005,"-687083,258000001",2252387,1346781,
397896,117147,3385551,4361257,9684373,10256805,78158326,22899611,29151768,5266262,5236284,4379956,1288532,4596,
397917,510584,528289,531347,290184,1027779,542209,598714,661658,639158,"680744,891",1052922,1041086,1267776,
398134,53880,-125979,194475,-216320,-256646,323107,409807,586470,637353,391627,1881903,3186052,6307218,
398190,4391608,94381,155305,376022,124414,1394080,-38201,-1562655,-1104777,5918189,5995960,4042376,3865027,
398337,35675,48458,246954,"914011,019",0,0,729500,-92240,117761,318828,1422783,3397768,0,
398393,-632059,-1076861,708082,620759,-1010139,241395,2205390,936153,1763752,312355,6849367,"6407535,059",5926529,
398785,17128,19297,29259,31768,34229,36420,47428,607420,36814,-61213,279030,9436,93618,
398848,1834461,1999516,1699106,3844071,5887648,5840389,4546018,6491009,5409081,6831948,5895188,6345094,2738211,
398876,3907683,1681035,705899,538632,881655,440637,735498,722627,-279922,454064,642732,1010282,425446,
399156,458955,434418,391769,22467,-4970,31002,71606,171998,127264,95328,188072,370631,173533,
399205,404515,779844,192264,137184,271324,413308,342083,887328,118018,103814,599193,5164078,8679010,
399247,-109189,-4499786,2956721,1350015,-2499581,-1230544,165311,2816156,1507324,3762264,2425171,5013700,7873194,
399254,334883,1128026,759555,1013970,1542039,703641,-902842,-1664340,-679223,-103681,283495,-352653,-1416979,
399317,738369,550875,110357,509004,"338704,269",55931,72771,238477,145984,208560,130066,49659,0,
399352,178883,693004,803876,1251048,1360944,1612489,985211,1210282,582180,711562,581967,1471758,1946750,
399548,263939,283455,297926,419765,176783,702938,274593,-2427443,51747,43668,0,0,0,
399555,985829,270989,594734,459892,428380,555342,651050,729891,1271152,1575484,1530398,2381175,"2574548,437",
399793,"38101,585",33747,21680,86649,106147,0,256324,436766,347549,427085,239477,181530,319022,
400136,9369918,6363833,5393631,3285605,9206705,3304707,5170686,8287964,9950053,"6241108,546",4312115,6574695,16912655,
400192,285111,75880,265317,82064,162371,62527,443058,110105,-510709,-174989,-51020,538544,502777,
400346,164075,242713,303030,383609,"591475,506",498176,983238,1875628,1658801,1510583,3519997,440930,1637144,
400514,416527,233111,842893,669950,897924,1665322,1324043,1117964,2452428,647391,-638944,290178,-593964,
400766,532226,671930,1120616,1570846,1540315,3355198,2792702,1411831,2093086,1744950,2014042,1817764,679221,
400899,279200,132403,83705,103127,235425,348986,98719,351440,69896,53057,102051,-7237,7831,
401025,-523716,1253368,-44836,143256,-87527,-8212,36149,493261,-39361,399771,682215,-43445,425259,
401424,-6628827,669603,1744980,56,9968,-427046,-1799487,838942,-182813,2307051,-6765344,-195589,2761337,
401704,73770,88066,134465,127695,161925,143788,93849,172301,284286,407120,220687,236750,331692,
401739,319778,250632,127023,446996,350209,407507,99581,631193,778461,2368892,68059,381122,359855,
401767,817563,370356,512533,406824,1115587,-1713022,859886,85494,750056,216816,-4401272,991534,0,
401837,10125254,2331972,2045000,"1118928,731",-219788,8003446,2248372,870074,688216,1242969,-3765983,19825226,11688966,
401872,-37257,-11499,-292371,-250286,108836,46654,460894,15891,70899,5648,-358091,72780,62692,
401977,664942,894138,1100031,1225637,1358584,1372612,2006313,958271,1376927,1875378,979616,2473618,4646445,
402033,146141,125436,180500,191237,95219,162023,134777,232515,121033,193574,252466,425909,420809,
402166,"-917501,044",-39909,829938,101208,61115,230538,-447573,256379,-816348,-427884,771898,1438563,100404,
402369,166193,137603,269490,604284,571529,651834,876859,1004283,1196715,1353396,1228991,2403053,1779498,
402383,-37531700,-17554190,6842453,6258569,4119668,9523862,-23139615,-9092343,-7291512,4268401,-11148324,2951851,7823405,
402481,1794,71204,140593,190518,327223,380581,304141,100596,104314,84240,293377,399823,587966,
402502,148630,339074,102805,-137099,304853,30505,28090,35041,31978,267266,48788,10313670,-52892,
402733,731745,895027,1117327,1731111,916897,763846,699622,192974,347458,503145,284131,710535,1313114,
402754,"-49899,555",38534,-121339,333083,551889,448133,99501,58893,-19497,145372,485291,-974008,1562530,
402775,571167,333424,311700,761706,2565935,395196,-2913768,"387000,473",-7594774,"-1835980,549",1231283,"124023,619",711174,
402866,426033,"422006,425",497025,345117,924814,510650,599416,152156,381843,928606,727477,1040981,781838,
402992,19645,316203,44931,39009,38533,1816,2159954,1131311,160569,33018,51642,189241,1370683,
403034,789623,41925044,8311611,2859159,9375019,34044018,36669805,133641098,-25606374,64093467,0,0,0,
403076,47313,121820,111768,92212,304763,299083,460391,193287,707161,704025,1018678,1007405,1004254,
403657,208577,"74288,74",248363,288469,2041118,54982,345748,1597341,3917923,1269605,-2307088,-664928,505631,
403664,303501,268558,909417,174519,5823519,2690462,4231778,3515846,5383691,1235087,6700741,4180713,2185654,
403762,2826,110575,71431,362329,113996,115331,79833,296761,267334,426407,354775,373218,394924,
403846,658858,342485,99930,1029636,2015420,1802477,182761,9302099,19247827,14719966,6150189,13965269,17137037,
403916,"32960,916","37688,562",43678,80679,-284899,88779,357414,302409,387742,364811,1795724,139201,6009093,
404014,292376,-337966,189030,102982,232704,304310,410757,216731,-137222,-280334,514877,294844,-414501,
404721,2855994,4111590,5545902,4599307,3145889,3221296,5403977,1812275,1370109,4339001,5628438,3803905,4955490,
404917,1693253,1147467,1034767,"1256655,223",1340497,1431526,1224975,1295596,1475717,806128,692098,944453,1692051,
404924,1331336,771678,-147313,-1252648,-1060469,-881140,-1879644,-21118092,-3915972,-464309,9878702,3223822,-5303003,
404938,13787964,27820999,43766767,"57932326,011",66618459,47465778,53088841,36024523,40674635,45565422,"31423783,208","45919713,297","48975374,152",
405071,158516,317595,391724,67740,276058,413525,318830,264032,906748,623180,232598,959557,987962,
405092,381575,242898,477936,-915060,411522,1868435,2609094,1740233,1301678,-683346,2438122,0,0,
405120,849503,1056687,1324212,1255872,2819965,1544280,897456,1490287,3763993,7548488,2299786,3170338,0,
405134,566934,581264,717427,977808,725776,928555,892704,787334,761208,838770,680822,1060206,1468931,
405463,361166,571572,492052,605065,256816,553757,1985513,786122,685647,859867,36023,990745,985085,
405666,5915003,3605610,5882243,11021132,19958870,14087073,10653975,7408284,7495500,4363641,1284559,"2258631,234","1318099,296",
405883,553431,"655790,722","694214,115",961353,625334,624012,703142,749012,886771,1100594,1301963,5999216,0,
406191,"59206,643","45247,675","46321,578","38434,36",270194,281485,218113,638420,204753,670890,-222373,96539,45855,
406317,2468272,3476559,1704492,2489548,2846285,5013535,12925409,7614680,6955944,"11471673,862",11348248,26563500,27107606,
406541,902279,1385954,1764384,2084108,1954286,4206038,3698067,4617821,5690057,4741720,5133390,7986562,6331249,
406562,592049,595905,749549,572575,185576,425675,276031,293517,627556,-349031,917308,284111,224864,
406611,89929,1848405,965323,1440158,1845799,2144018,5265241,1083244,1747288,541263,1068065,1695053,1755197,
406632,173417,208469,595602,927653,595855,662051,494684,939123,1851731,573,977650,-1420916,-16809,
406793,106184,175173,50096,142000,334548,308517,377981,394376,686876,542052,831715,764358,472137,
406814,-85177388,22366489,9202671,2766161,7684521,-13074528,6876671,40582390,23721803,48562380,-9566752,41409728,57204493,
406870,711798,197158,338093,249819,23376,337964,701863,176594,63129,101892,-1487748,-197875,462352,
406912,466790,324168,374546,400487,444751,468245,867183,414586,568029,959758,1940703,"2689224,693",4669014,
407185,198214,225535,319403,277960,594910,732286,651365,690070,567733,722707,1006403,1223472,1461109,
407269,579028,909951,-311862,"213286,504",418335,515949,-347563,-381113,2454116,2726231,5305158,7388796,8180669,
407409,"15316,228","11413,941","27406,193","159222,758","-10711,24",0,"271349,072",440773,404948,162768,89461,91348,99624,
407500,138042,170786,55762,35992,45092,92597,97474,-325246,316951,151757,157086,250358,85186,
407752,95478,782986,457306,1639870,545572,-5425344,-3197888,539288,-387770,-3316173,3398225,-279224,529097,
407780,398867,392712,582372,1193818,1428254,2851005,4341493,2297624,3683302,5282201,10821190,9183297,9663786,
408074,1030755,1511391,1155593,-3093886,-2733127,-742982,10017874,223253,389731,2360385,5718851,59259185,2430386,
408081,332796,348097,601071,1328942,1467510,1662190,2672734,2092501,2101157,3706978,2502099,9626145,15066122,
408312,53953,-24962,38733,39689,49416,17740,36087,27576,16397,14014,-84485,69180,72377,
408431,51581,372575,412072,394334,621338,672744,109944,223786,-646667,322301,203228,-375136,321547,
408627,214268,19341,85068,177701,116421,240609,321193,-1262708,-486426,195368,71302,496198,76498,
408697,103965,289582,569236,462180,381135,771800,388865,573650,43553,414317,128437,746948,1174137,
408725,303143,292821,1030443,138255,446305,58714,70017,269802,113693,175351,0,-288247,-1566455,
408991,427492,502078,1304286,70975,416965,2633240,"396677,225",629984,2827483,2251094,2422275,191105,3364052,
409152,924956,62373,30344,530886,599344,155765,932019,1829885,262149,3247889,"2328675,098",-1209748,33885,
409264,713700,462183,348173,513197,748490,786508,791930,678910,644901,512331,739870,1018470,955367,
409292,553068,284824,645522,282491,1040680,-493006,113486,1497923,600858,-14000,-3409453,4032664,-1752424,
409586,859291,857402,1024859,868679,1183235,1441201,3474617,3732203,772108,-918700,1089444,46396,1461502,
409719,-2865053,-228794,117133,80175,101344,1856432,-929575,2722930,1040719,1820873,-215594,1490917,532667,
409845,0,0,0,0,0,571289,-274217,-609229,1068691,75096,-44941,1256268,2318641,
409929,"709603,911","541368,848","-197047,772","224133,964",258836,60263,210811,213284,192621,9058209,210466,306903,6827058,
409964,643745,633462,1220258,366308,-778608,1018359,2417640,2740162,2714054,3112390,5042036,5138854,5512441,
410776,829250,387009,467675,1127830,339241,147215,-1921219,241350,94664,223823,0,-92135,510141,
410916,59813,16507,-27403,12329643,199759,1901199,-545801,146492,647737,2485113,602420,-200172,0,
410993,2787231,1342973,-399,-116828,1158360,1522216,578713,-89402,688929,203592,883992,682390,1408128,
411077,192725,328264,352409,247531,317132,6398213,1868773,355201,1259203,640636,-276856,1008714,2796510,
411105,2469751,2811728,2609364,3074576,2701105,1039387,-228914,-230527,-131644,-1918196,-800624,74479,-29825,
411147,184441,-936974,-2555715,-741171,"-352592,732",-572217,40041,606916,485260,491371,465734,-135589,784343,
411364,2377671,5942927,5214947,5898099,5618694,6208221,8898022,5638211,10604932,8382489,-840733,-683271,6921534,
411427,271923,275263,280018,1040393,237398,293430,337488,322092,312581,292293,231837,229345,0,
411469,7012456,4634461,9234222,11534886,-5848451,2688034,-810211,-1100908,2626016,5189848,0,5088054,5159934,
411588,643827,1035884,1708849,1796277,1898415,3011951,3488845,2925232,1399061,858418,-1696208,2917484,7851793,
411819,134824,192915,270754,154905,160238,192606,379990,437484,271042,196014,206603,361369,504738,
411861,84964,249673,136027,726410,726466,1476863,1673871,730713,809123,2039720,3505522,4327140,2909522,
