ID,PT2011,PT2012,PT2013,PT2014,PT2015,PT2016,PT2017,PT2018,PT2019,PT2020,PT2021,PT2022,Diccionario!A1
79145396,2297788,4678785,5002154,6942734,7376270,9529176,8565266,11489707,10998449,12137980,13576655,14380426,
79151206,967651,5665616,8150057,8185974,14567648,25584973,24768031,25201360,25598600,0,19748332,19113733,
79151606,"578595,229","688623,99",516316,382856,422179,592168,737268,863866,1054317,2227032,2235550,0,
79151973,31357777,59358206,74516138,65475362,81631075,85356081,83851520,70111303,74102210,74731534,75776271,76142838,
79153630,3454768,4854237,7386112,8273273,10503231,12339996,13625948,14387709,15690521,28662328,36680698,30862473,
79159929,541825,566481,0,836850,860921,754979,1199975,1416288,1454730,1531018,1640954,1740672,
79161722,558647,665218,778163,887423,1053495,1171455,1313957,1263305,1465947,5179823,5476701,3416143,
79162219,2583145,3032165,3384281,3677098,4017188,4680546,4849242,5069936,5109330,5389864,5446439,5512635,
79163621,1844436,1635698,1260221,1975752,2209868,"2141079,108",2410392,2871083,3620776,3774794,4435201,4952315,
79171630,889624,1049625,1237466,1428513,1633381,1676304,2446022,2715056,2850031,3737224,4872855,6142188,
79172652,6906064,0,0,8128826,8528895,10186846,10436558,10655227,10590309,11484649,11692515,12403742,
79174733,2921956,2783247,10605792,10659178,10636211,8203946,9797286,11026984,11037035,11007676,11378561,11467185,
79177736,465300,481631,173000,368886,182196,453923,506407,455396,634320,1011418,812528,460532,
79179234,0,0,0,0,0,0,19650749,19356482,20391295,20715577,32963367,32431026,
79179332,1508337,15350592,0,16437685,20987651,22838020,19558254,19371818,20344456,20633379,32808665,32193435,
79179900,807899,823142,627922,763491,944518,902464,1283156,1258066,1375655,1439976,1994004,2500809,
79179998,0,0,6798515,6695914,6575438,6744650,6791925,6758784,6847811,7010881,7326565,7609786,
79180957,1466543,"2316741,576",2853266,3145778,3594735,5870374,6446080,7344678,7783062,4102117,4315451,4498553,
79182735,364867,430816,470285,510755,629448,611086,836525,999655,1084167,1159262,1377667,1718170,
79193076,"3734209,835","4112770,226","4150090,715",4004803,4017822,4304469,4149151,3978488,3904600,16193262,18496949,13267493,
79193244,477892,577789,649862,711536,718196,1231530,1253628,1272169,2131994,2753124,2987391,3101613,
79193342,0,"8903163,988","9551977,039",0,9858686,26818713,29279173,30609596,32762079,32054588,32335857,40024544,
79194308,903423,943726,999338,1062525,1125779,1193110,1351046,1408894,2469232,5245118,6734167,10039716,
79196969,"868125,068","2019348,407",2648653,3346023,3829338,5384162,7097466,8620639,13703933,20961402,27383215,25867953,
79197866,"2144207,87","5394706,9","5542073,644",5749082,5993255,6552715,6916032,7236445,7717245,8436824,8880420,8952706,
79197873,"2622598,789",0,"5368127,905",5954282,6823460,7940920,8586815,9500389,9803873,14890906,16152200,16793855,
79199889,3147292,1840344,1343104,3188646,2423256,7284821,8566502,7443689,8581931,9752738,11425271,13022914,
79201457,1805835,1946200,1614532,2010131,1864688,1741460,1327748,1582549,1786537,2473891,2709802,2870681,
79205224,0,"849976,612","961451,759","1449775,873","1022402,39","1069128,97105",1499367,1324615,1606944,2789928,3975941,5647122,
79206274,743642,823400,968288,748994,898654,1094309,1248641,1429241,1713620,1935690,2513032,1974917,
79208185,139600,216835,288775,513634,693071,604263,605110,726580,792502,1181860,1839847,676772,
79209165,0,0,7010154,7082219,7105911,14167292,7301001,7355168,7372488,7885592,8292998,8652937,
79209487,767919,0,870523,475615,827571,1262304,1914671,2668501,"3207727,025",3902061,4497412,4744851,
79209515,657953,729437,1079236,1336219,1518213,3239799,4367740,5060854,5744027,5237745,"5613267,607","6012571,304",
79212007,5706420,5144434,4763049,6220957,5789463,6049808,5547072,7596035,7407971,5710685,8492468,0,
79213644,959793,2532755,1011103,5574639,1266477,338958,848643,681429,4166688,4301635,5897733,"6806314,249",
79221476,"1859095,719",2747851,2764059,4162787,0,8480873,9014713,9199861,9997773,12528154,12883062,13945319,
79223800,143053,147480,1243898,1631436,1248052,1500484,1628832,1584614,1638151,1682598,1854435,1854857,
79224934,394734,557822,638265,756099,858536,1505966,1572766,1517879,1264188,1340487,1320880,1397459,
79225501,3852824,4036956,4270766,4953228,8839100,8615583,8738019,8894213,9351300,9290212,9229866,9359946,
79227630,0,0,0,0,0,1358264,5371098,6144340,9512612,8419030,9014621,9647805,
79231028,1477857,1453984,1490803,1461943,1504541,1385063,1342800,1487883,1776478,2402751,0,2100793,
79407654,4991431,13496224,14915665,16729566,18201904,21427182,24641446,25545010,28576312,30469157,32542282,33490812,
79407787,2991832,"3186637,923","3416484,213",0,3733952,5444052,5231247,11226086,11301609,11408639,14436535,28976115,
79407969,"663060,747",0,"3150210,048",4673214,7812561,5527188,5527189,15809354,15639040,18684641,19242334,8724015,
79408081,170000,0,2154532,2163515,2366665,3390976,3433078,3493553,3583005,3599908,3981313,6146995,
79418189,7614172,13097123,21258040,24106929,24556000,38148000,52914000,53310148,69495116,85399455,84399304,92783250,
79419799,"2313576,24","3177189,475","3701043,545",5524879,5237995,"5335215,78104","5720952,00015","6573425,26707","6384992,813","6715506,831","7163347,208",0,
79421218,1715480,1788603,2247637,2317955,10708364,11985590,14167574,16741377,18613634,22282220,25181459,25803658,
79421726,87059,503720,438514,-325837,-3022794,-2770705,1108232,-523970,-3107669,3829797,-10151621,-17292604,
79423235,"372500,033","673631,666","1344205,622","1677108,578","1670905,807","1847998,927","2785410,208","3246957,155","3981500,347",3182387,4879159,5283180,
79522661,2924776,3192818,11216609,15069004,28313371,29532407,29573308,28907118,45632176,45824911,45601304,44744177,
79522935,598345,636910,729344,0,1008443,1283485,1150196,1089075,1247205,1322957,1572123,1655771,
84895922,"15768545,257","15819654,434","23050377,71",22719888,22829362,25625633,25568525,25237559,25665590,24372044,24452177,24975238,
84899535,32696111,37064359,35233123,32672350,30327250,31530194,32437809,32267213,31806926,29489732,30593602,32648394,
84899871,910834,1206763,1395697,1536083,1847005,2169468,2649445,3279777,3527293,3867900,4391959,5375590,
85105162,7926318,15831154,35365301,35441590,36870527,36774491,36874598,40687184,42386987,53787952,54437252,55836907,
85105512,0,0,0,8403673,"9993140,914",31582522,31761254,31860674,29540598,28236856,11084023,0,
85106219,2981623,12348000,20444838,24419537,25792305,36283062,42072086,76869764,129480765,142166992,133948730,189774836,
85538214,12138168,9876788,8368043,7954348,9556513,11579921,11885670,12380876,13758856,13501089,11524426,12260433,
85712385,2186548,2567121,3162407,2221869,1228986,1026765,5161460,2535420,52125,523097,324092,1730942,
85712481,"3178624,991",4048006,8540213,8788378,8995417,8498147,8772679,8982679,8760459,8521290,6925294,6627489,
85712754,19251515,21794627,41286706,39142183,34209739,41887405,32592585,42137518,51446283,34367210,15387858,11144327,
85791478,400000,0,1266245,1278912,2344614,5825814,5616969,5647610,5584763,0,0,0,
85799467,57733142,59659010,65885380,"74708041,097",56507323,57696102,58185264,65515147,70878545,64443131,81206000,102010650,
85799481,3904852,4451199,5284133,5648111,5985216,4288472,4804849,4844166,5384274,6085470,7355709,8037909,
85799488,9726432,15421080,17524116,25165005,36510339,42859186,40690924,52428673,52887881,57989792,59508538,62631483,
85799586,4878052,5099204,5598056,5171260,7323816,8095554,8676613,9172711,10237586,11116646,13382807,17750464,
85799593,984683,1535083,1829954,2185224,1679924,1527151,1634253,1135610,937152,1082437,932375,874573,
85799719,13980856,13090051,15233467,10599064,10971943,19629710,43094774,32663666,68293821,75301204,75798996,110721093,
85799824,1234551,1617759,1891179,1915446,1896874,1896697,2062943,2240907,1746326,1825214,1754704,1842514,
85799901,562992,2058171,915308,2555073,3622305,4585886,4960889,3417363,3911306,0,0,5607187,
85799908,1225858,1413039,1520568,1849264,1988687,2201379,2569948,2989540,3329953,3710194,4192487,4674173,
85799929,6967944,13684795,15987281,16198848,18082211,18831904,19842329,19347154,20599598,20697772,22555753,23587619,
85799936,7484508,8416603,9060483,9616299,10913997,11752312,12472129,11637223,13684885,14184945,16492509,17901303,
85799964,4757448,6239448,5461275,6330195,11506998,14090925,16802661,20264573,23384256,26234558,11109303,11720563,
85800034,-179092,-51033,-280520,432084,610859,3165719,2613104,2874748,3761330,3683564,4330436,4695677,
85800041,2134009,2473263,2595096,2367723,2450263,4236087,4159445,5179611,6149445,7755293,9857825,7177825,
85800055,573580,625799,659688,712854,799362,1339486,1649445,2342981,2707990,3951005,5662764,7132159,
85800069,0,1801782,2365541,3835229,4801500,6483611,7755237,7720163,10009019,12734415,16977966,23353809,
85800125,1750000,2630098,3495194,4293009,4913513,6190556,5319977,5166909,4137024,0,0,0,
85800167,3379323,2944891,2893137,2669545,3473596,4050775,3960801,3948763,4467163,7300787,15861941,13652676,
85800258,498708,684650,824139,979906,1288245,1353750,1482214,1668018,1939394,2069095,2122022,0,
85800314,5726630,6708469,6448618,6466821,11338076,11349089,12031479,12380723,12874936,12889959,15465701,18669872,
85800335,32694880,33171627,34844817,35917446,36001525,32131796,33258369,35424398,35872967,36331656,36610271,37783385,
85800482,2638257,1919633,1891517,3145836,3334897,5072478,6740945,7084854,8492185,8495517,11165403,13466569,
85800587,3805154,4059423,4036570,4015280,4734530,2877403,2879553,3774224,4068048,3200261,2960293,1673174,
85800622,4682199,6246227,7793351,9302590,15095783,16814071,17106994,8023783,9242541,12211204,17317437,19840036,
85800937,606477,632477,798039,993644,1158897,1714932,2537131,2214723,2853150,2905818,2877857,1593886,
85801420,62633205,61606726,64269693,65842586,52120514,52367906,52390465,35624233,36395261,0,37209738,38290257,
85801742,1591842,2230937,2301507,2009077,2043872,2055912,2885704,3139919,3660573,4650438,5770068,6073038,
85801819,838243,959325,977134,1117680,1216287,1485275,1831047,1991630,2521516,"2997876,366",3700659,3637206,
85803184,649145,871926,1027611,1131026,1896598,2860596,3426238,3831670,4874829,2834133,8771310,4828582,
86039012,"607717,436","3624474,096","3404880,715",3488621,4020368,5912370,5513067,4804797,5022560,4663474,"6927256,622",6683938,
86039131,"187494,571","4499964,482","7448033,695",10558402,13323689,12070292,17393327,22500887,24197508,27325483,27488228,29540219,
86043927,15270852,15556008,16150513,16394437,16700269,26186150,29353216,36618873,37951438,39186426,41129303,44481511,
86044368,"5477258,174","8117478,295","7944220,441",7434352,7632894,7707411,7398052,6848709,6621138,6874752,7575494,7724224,
86045064,4350705,3806647,3852941,3900726,5413823,5549330,6993104,5213969,4594256,3775617,6946791,7030028,
86045134,1624356,3122055,3203078,0,6652124,4709701,1627091,1389540,1426573,1380875,1917342,2423955,
86097833,4000183,4096992,4294189,4818320,7004591,8230528,12580814,10687346,13544645,12623035,12671174,11944367,
86098471,10087934,19180008,20726030,19726820,3064456,11659467,18254272,22568499,49572408,"48844650,582",33615594,17948504,
86098891,122221645,126503910,126292770,135104030,132623395,133309076,132213232,142635486,152993851,160322880,0,0,
86099039,627304,630883,568279,358776,-788122,1748519,1650317,1620747,1232549,806194,1655492,2038361,
86099420,698412,3705182,3307118,2813773,3790035,1423998,1807956,824576,529209,4325382,4573555,209059,
86100180,6316491,2435321,2401387,4120769,1838700,2602702,457054,1376017,2388085,10489508,14806699,18894358,
86101603,482203,1309134,1340114,1341529,1373168,1761352,1515593,1456221,3223286,0,4427779,4355778,
86274009,14725444,23014041,24019291,27031961,27573391,32052595,32392470,32763032,33283704,32579210,32629468,32804041,
86297151,226382881,4936617557,4806963301,4661791714,4619678129,4672015995,4619193127,4509487039,3982487203,3960194331,3986803227,3982818591,
86308804,"2385756,895",2537722,"4862875,421",6226623,7027670,5989686,7273534,9265363,11661806,13880003,19250336,20561296,
86472791,"1876108,832","4863804,882","5422572,53",5921941,5843169,5955378,6939813,7005167,7048857,7030903,6305965,9279008,
86473211,4641159,3493926,3956902,18671829,19584253,20282517,19703134,19805380,20475373,19317003,18659238,18425491,
86473859,7771100,7163388,8271470,9346878,12435600,14273717,13706509,14814422,13827094,15237045,12232718,13748023,
86474758,20272263,18555111,25099600,43272855,77604888,82981131,90538275,78382330,79039234,79831443,81857815,0,
86475638,1582618,1773723,1951548,1883067,2223335,4558290,5155322,5710899,3747574,2946428,4257766,4414787,
86581945,1245755,2137237,2551917,3116271,4909859,5420157,6929664,6626759,8470977,10486964,10734476,10987967,
86614564,17784107,25426934,24704509,24747673,27962251,"27854206,506",43753477,49345902,48405358,56084512,64087957,73544059,
86618317,0,0,0,2029484,1979037,2652160,3146569,3320409,3251841,4252295,5685668,7040073,
86636370,782269,3390115,3533842,3913220,5424999,6108177,4707700,4992449,4186012,4045217,3418281,3866950,
86638373,"-494461,209",381881,535115,620629,136944,4353026,8378836,7428568,5492306,8581210,16524684,23727834,
86638541,5091139,6248946,8233158,10097031,1152539,20075599,20926441,21260296,18682371,15536027,16024989,18261760,
86638702,"696021,462","741102,351","803886,026",2894616,2976877,3070099,3159197,3236694,3320383,3389882,3462447,3588922,
86639192,7494717,5585682,5498987,5281404,7046360,7519363,8274584,8230498,10240894,10148389,10473085,10577388,
86639430,3648654,4905343,6805473,8472028,11264834,15723090,17361733,18775799,20746074,22371154,5211715,17881774,
86649035,1828547,1897625,1871614,1925185,2066538,1695999,1632438,1774805,1593664,"1856953,532",2183136,3012351,
86649063,2110878,"1928096,267","2063024,972","1615154,786","2261378,846",0,"5621275,518","5701034,563",8335285,19569361,21348727,23395517,
86649161,3615893,4926236,4795531,5359419,4544873,5125477,15119582,14699978,17117005,21715775,30564445,22230141,
86739693,1443070,1495274,1735339,1887089,1914221,2798329,2921695,3646195,4655274,5609364,7222611,7838599,
86768208,7458305,12419842,13042349,16923237,18253574,19619281,22792084,24521873,39760939,42661194,47129215,53826909,
86773658,1922587,2928477,3704534,5406640,6397793,"6075492,282",7876666,2632946,2446516,1406091,1161771,1946908,
86774906,566121,7491008,7031000,7774010,11106181,9803085,12364251,14769669,20514107,26762725,35844928,11312189,
86775165,"5877936,352","5955712,948","5950387,165",6193356,9822081,9925513,10317078,10388367,10738304,10680326,10997710,11679302,
86784553,15263166,25544387,26040591,29990576,31423916,32290256,32192019,27203476,31519875,32466024,36113718,39512339,
86784833,2846812,3413451,3415492,3547606,4091141,3801742,4096272,3809283,2980442,2977038,3430484,3217547,
86785060,4489410,4685315,4560851,"5947810,863",6342510,6955466,7820873,8563116,8971155,9357271,10761726,12159307,
86785201,"1727723,706","1732885,396","4744221,991","4817195,45",0,6017219,4850958,5121229,5478362,8559668,8798086,9271668,
86790125,0,0,6757503,12889065,12454532,8808848,9586370,10470067,30466787,33029105,44416624,39575694,
86791162,8617470,8975580,7195577,7009668,7278692,7420661,7297065,7281528,7235951,7346050,7898616,7667325,
86791379,11458818,11957485,11959609,12052663,12141879,31831098,35820027,40734080,48320060,53039357,72064581,72048992,
86795124,0,2389390,2991300,4084703,5510944,5938386,5626024,3104892,3822194,4792677,6947216,8735038,
86826951,0,0,0,10683061,10677760,11251795,15641516,18402676,18203552,17684062,17566174,21377039,
86827513,"841025,316","1314514,663",1457628,3996692,4295241,8952350,9555617,22716884,24440387,"24610256,585",25471475,24456633,
86845813,1495207,2117718,0,3530061,4182343,5066171,6024923,6650453,7519076,9338445,13846299,16792602,
86847144,0,0,0,0,837687,0,1345625,1378414,1534715,1788921,2722049,3684450,
86855087,151676,"224601,737","296119,439","398111,493","1184879,692","1370615,204","1532599,818","1703136,895","1818806,746","1927319,736","2180739,235",2305504,
86856685,900000,744000,0,1797321,3515842,3616527,3783925,3697404,3962720,3836085,4056414,4050156,
86858281,0,0,0,1048740,1284060,1174340,1374905,2216641,2562009,2719097,3401713,3756901,
86875232,"2178589,706","2427227,28","2627484,894","2927547,189","3121272,937","3360978,431",2694249,2917490,9519069,7986180,7834045,8041833,
86886642,3420595,3796455,3794152,3947568,3987307,4222287,4363551,4696442,4731966,4817322,4949136,5045890,
87024192,0,0,0,0,0,79566199,60266177,58435710,57144633,56765929,56898943,69999117,
87024707,2560978,2945085,3188467,2993199,2800122,2903480,3221464,3734383,4295834,5944655,7167950,9179383,
87025249,"1663593,452",1792641,"4221093,953",3260290,3606420,4800576,5756913,6241946,6551258,"6615434,048",5639572,0,
87025742,1549876,3336688,2608490,3271358,3303354,1857908,2290529,1589139,1657180,1154338,1093656,1926027,
87028165,812978,559701,978683,3329381,5887661,4754892,4223518,1695927,11310767,12173580,12965014,13409190,
87029614,14664000,14576154,11461645,6427828,-372239,2901800,-15956426,3725764,-2682056,12723991,85719976,97099154,
87114307,2441731,2941354,3221001,2198594,3150809,"1928291,628",2783497,3730075,4761061,5576031,6640733,6181427,
87131920,3794331,4134855,4295174,28377807,28202074,4659699,4854224,5053415,5157081,5180630,5019880,4517664,
87131948,"9395703,926","10401598,412","11116355,618",11987164,12701271,13105127,13707754,14050364,16499992,"17634078,005",21161159,20083649,
87169300,326602,387272,898121,732882,749244,752906,773875,796431,1190079,2510011,3754114,4510853,
87172500,1431845,3230426,3206057,3384939,4210156,3764853,2905818,3256247,4620882,3816882,5883000,6741000,
